entity:twoVM_060823_id	dcm2niixErrors	dicomsegAndRadiomicsSR_CompressedFiles	dicomsegAndRadiomicsSR_Errors	dicomsegAndRadiomicsSR_OutputNotebook	dicomsegAndRadiomicsSR_UsageMetrics	dicomToNiftiConverterTool	downloadDicomAndConvertAndInferenceTotalSegmentatorOutputNotebook	downloadDicomAndConvertAndInferenceTotalSegmentatorUsageMetrics	pyradiomicsRadiomicsFeatures	s5cmdUrls	structuredReportsDICOM	structuredReportsJSON	totalsegmentatorErrors
batch49		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/307adc85-7aa0-4d89-b05d-9650fe1d880b/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_DICOMsegFiles.tar.lz4		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/307adc85-7aa0-4d89-b05d-9650fe1d880b/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_OutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/307adc85-7aa0-4d89-b05d-9650fe1d880b/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_UsageMetrics.lz4	dcm2niix	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/307adc85-7aa0-4d89-b05d-9650fe1d880b/call-downloadDicomAndConvertAndInferenceTotalSegmentator/downloadDicomAndConvertAndInferenceTotalSegmentatorOutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/307adc85-7aa0-4d89-b05d-9650fe1d880b/call-downloadDicomAndConvertAndInferenceTotalSegmentator/inferenceUsageMetrics.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/307adc85-7aa0-4d89-b05d-9650fe1d880b/call-dicomsegAndRadiomicsSR/pyradiomicsRadiomicsFeatures.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/nlstS5cmdUrls/batch_49.csv	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/307adc85-7aa0-4d89-b05d-9650fe1d880b/call-dicomsegAndRadiomicsSR/structuredReportsDICOM.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/307adc85-7aa0-4d89-b05d-9650fe1d880b/call-dicomsegAndRadiomicsSR/structuredReportsJSON.tar.lz4	
batch5		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/9e6ca0c2-8ed5-49ca-918b-7ba5a12588e5/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_DICOMsegFiles.tar.lz4		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/9e6ca0c2-8ed5-49ca-918b-7ba5a12588e5/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_OutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/9e6ca0c2-8ed5-49ca-918b-7ba5a12588e5/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_UsageMetrics.lz4	dcm2niix	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/9e6ca0c2-8ed5-49ca-918b-7ba5a12588e5/call-downloadDicomAndConvertAndInferenceTotalSegmentator/downloadDicomAndConvertAndInferenceTotalSegmentatorOutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/9e6ca0c2-8ed5-49ca-918b-7ba5a12588e5/call-downloadDicomAndConvertAndInferenceTotalSegmentator/inferenceUsageMetrics.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/9e6ca0c2-8ed5-49ca-918b-7ba5a12588e5/call-dicomsegAndRadiomicsSR/pyradiomicsRadiomicsFeatures.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/nlstS5cmdUrls/batch_5.csv	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/9e6ca0c2-8ed5-49ca-918b-7ba5a12588e5/call-dicomsegAndRadiomicsSR/structuredReportsDICOM.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/9e6ca0c2-8ed5-49ca-918b-7ba5a12588e5/call-dicomsegAndRadiomicsSR/structuredReportsJSON.tar.lz4	
batch50		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/471f6c6c-e6c3-4f2a-9144-a42cc3190ae0/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_DICOMsegFiles.tar.lz4		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/471f6c6c-e6c3-4f2a-9144-a42cc3190ae0/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_OutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/471f6c6c-e6c3-4f2a-9144-a42cc3190ae0/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_UsageMetrics.lz4	dcm2niix	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/471f6c6c-e6c3-4f2a-9144-a42cc3190ae0/call-downloadDicomAndConvertAndInferenceTotalSegmentator/downloadDicomAndConvertAndInferenceTotalSegmentatorOutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/471f6c6c-e6c3-4f2a-9144-a42cc3190ae0/call-downloadDicomAndConvertAndInferenceTotalSegmentator/inferenceUsageMetrics.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/471f6c6c-e6c3-4f2a-9144-a42cc3190ae0/call-dicomsegAndRadiomicsSR/pyradiomicsRadiomicsFeatures.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/nlstS5cmdUrls/batch_50.csv	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/471f6c6c-e6c3-4f2a-9144-a42cc3190ae0/call-dicomsegAndRadiomicsSR/structuredReportsDICOM.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/471f6c6c-e6c3-4f2a-9144-a42cc3190ae0/call-dicomsegAndRadiomicsSR/structuredReportsJSON.tar.lz4	
batch51		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/f1631309-fd24-4a73-99cd-ec01a612a05d/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_DICOMsegFiles.tar.lz4		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/f1631309-fd24-4a73-99cd-ec01a612a05d/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_OutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/f1631309-fd24-4a73-99cd-ec01a612a05d/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_UsageMetrics.lz4	dcm2niix	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/f1631309-fd24-4a73-99cd-ec01a612a05d/call-downloadDicomAndConvertAndInferenceTotalSegmentator/downloadDicomAndConvertAndInferenceTotalSegmentatorOutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/f1631309-fd24-4a73-99cd-ec01a612a05d/call-downloadDicomAndConvertAndInferenceTotalSegmentator/inferenceUsageMetrics.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/f1631309-fd24-4a73-99cd-ec01a612a05d/call-dicomsegAndRadiomicsSR/pyradiomicsRadiomicsFeatures.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/nlstS5cmdUrls/batch_51.csv	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/f1631309-fd24-4a73-99cd-ec01a612a05d/call-dicomsegAndRadiomicsSR/structuredReportsDICOM.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/f1631309-fd24-4a73-99cd-ec01a612a05d/call-dicomsegAndRadiomicsSR/structuredReportsJSON.tar.lz4	
batch52		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/271dfef8-c774-4c3d-b596-36f02d06320a/call-dicomsegAndRadiomicsSR/attempt-2/dicomsegAndRadiomicsSR_DICOMsegFiles.tar.lz4		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/271dfef8-c774-4c3d-b596-36f02d06320a/call-dicomsegAndRadiomicsSR/attempt-2/dicomsegAndRadiomicsSR_OutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/271dfef8-c774-4c3d-b596-36f02d06320a/call-dicomsegAndRadiomicsSR/attempt-2/dicomsegAndRadiomicsSR_UsageMetrics.lz4	dcm2niix	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/271dfef8-c774-4c3d-b596-36f02d06320a/call-downloadDicomAndConvertAndInferenceTotalSegmentator/downloadDicomAndConvertAndInferenceTotalSegmentatorOutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/271dfef8-c774-4c3d-b596-36f02d06320a/call-downloadDicomAndConvertAndInferenceTotalSegmentator/inferenceUsageMetrics.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/271dfef8-c774-4c3d-b596-36f02d06320a/call-dicomsegAndRadiomicsSR/attempt-2/pyradiomicsRadiomicsFeatures.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/nlstS5cmdUrls/batch_52.csv	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/271dfef8-c774-4c3d-b596-36f02d06320a/call-dicomsegAndRadiomicsSR/attempt-2/structuredReportsDICOM.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/271dfef8-c774-4c3d-b596-36f02d06320a/call-dicomsegAndRadiomicsSR/attempt-2/structuredReportsJSON.tar.lz4	
batch53		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/f80a19b2-ac81-4cc4-855c-c5fa4608f31c/call-dicomsegAndRadiomicsSR/attempt-2/dicomsegAndRadiomicsSR_DICOMsegFiles.tar.lz4		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/f80a19b2-ac81-4cc4-855c-c5fa4608f31c/call-dicomsegAndRadiomicsSR/attempt-2/dicomsegAndRadiomicsSR_OutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/f80a19b2-ac81-4cc4-855c-c5fa4608f31c/call-dicomsegAndRadiomicsSR/attempt-2/dicomsegAndRadiomicsSR_UsageMetrics.lz4	dcm2niix	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/f80a19b2-ac81-4cc4-855c-c5fa4608f31c/call-downloadDicomAndConvertAndInferenceTotalSegmentator/downloadDicomAndConvertAndInferenceTotalSegmentatorOutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/f80a19b2-ac81-4cc4-855c-c5fa4608f31c/call-downloadDicomAndConvertAndInferenceTotalSegmentator/inferenceUsageMetrics.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/f80a19b2-ac81-4cc4-855c-c5fa4608f31c/call-dicomsegAndRadiomicsSR/attempt-2/pyradiomicsRadiomicsFeatures.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/nlstS5cmdUrls/batch_53.csv	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/f80a19b2-ac81-4cc4-855c-c5fa4608f31c/call-dicomsegAndRadiomicsSR/attempt-2/structuredReportsDICOM.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/f80a19b2-ac81-4cc4-855c-c5fa4608f31c/call-dicomsegAndRadiomicsSR/attempt-2/structuredReportsJSON.tar.lz4	
batch54		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/0076a5a0-dc36-43e2-a7b6-d50964c0f913/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_DICOMsegFiles.tar.lz4		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/0076a5a0-dc36-43e2-a7b6-d50964c0f913/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_OutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/0076a5a0-dc36-43e2-a7b6-d50964c0f913/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_UsageMetrics.lz4	dcm2niix	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/0076a5a0-dc36-43e2-a7b6-d50964c0f913/call-downloadDicomAndConvertAndInferenceTotalSegmentator/downloadDicomAndConvertAndInferenceTotalSegmentatorOutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/0076a5a0-dc36-43e2-a7b6-d50964c0f913/call-downloadDicomAndConvertAndInferenceTotalSegmentator/inferenceUsageMetrics.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/0076a5a0-dc36-43e2-a7b6-d50964c0f913/call-dicomsegAndRadiomicsSR/pyradiomicsRadiomicsFeatures.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/nlstS5cmdUrls/batch_54.csv	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/0076a5a0-dc36-43e2-a7b6-d50964c0f913/call-dicomsegAndRadiomicsSR/structuredReportsDICOM.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/0076a5a0-dc36-43e2-a7b6-d50964c0f913/call-dicomsegAndRadiomicsSR/structuredReportsJSON.tar.lz4	
batch55		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/0fbfe6f0-720d-46e8-b217-f8fb1549b629/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_DICOMsegFiles.tar.lz4		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/0fbfe6f0-720d-46e8-b217-f8fb1549b629/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_OutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/0fbfe6f0-720d-46e8-b217-f8fb1549b629/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_UsageMetrics.lz4	dcm2niix	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/0fbfe6f0-720d-46e8-b217-f8fb1549b629/call-downloadDicomAndConvertAndInferenceTotalSegmentator/downloadDicomAndConvertAndInferenceTotalSegmentatorOutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/0fbfe6f0-720d-46e8-b217-f8fb1549b629/call-downloadDicomAndConvertAndInferenceTotalSegmentator/inferenceUsageMetrics.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/0fbfe6f0-720d-46e8-b217-f8fb1549b629/call-dicomsegAndRadiomicsSR/pyradiomicsRadiomicsFeatures.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/nlstS5cmdUrls/batch_55.csv	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/0fbfe6f0-720d-46e8-b217-f8fb1549b629/call-dicomsegAndRadiomicsSR/structuredReportsDICOM.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/0fbfe6f0-720d-46e8-b217-f8fb1549b629/call-dicomsegAndRadiomicsSR/structuredReportsJSON.tar.lz4	
batch56		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/b109d753-ed72-4ad9-aead-c1efdd713410/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_DICOMsegFiles.tar.lz4		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/b109d753-ed72-4ad9-aead-c1efdd713410/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_OutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/b109d753-ed72-4ad9-aead-c1efdd713410/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_UsageMetrics.lz4	dcm2niix	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/b109d753-ed72-4ad9-aead-c1efdd713410/call-downloadDicomAndConvertAndInferenceTotalSegmentator/downloadDicomAndConvertAndInferenceTotalSegmentatorOutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/b109d753-ed72-4ad9-aead-c1efdd713410/call-downloadDicomAndConvertAndInferenceTotalSegmentator/inferenceUsageMetrics.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/b109d753-ed72-4ad9-aead-c1efdd713410/call-dicomsegAndRadiomicsSR/pyradiomicsRadiomicsFeatures.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/nlstS5cmdUrls/batch_56.csv	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/b109d753-ed72-4ad9-aead-c1efdd713410/call-dicomsegAndRadiomicsSR/structuredReportsDICOM.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/b109d753-ed72-4ad9-aead-c1efdd713410/call-dicomsegAndRadiomicsSR/structuredReportsJSON.tar.lz4	
batch57		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/7e6fa9a5-c466-4ffe-9b05-78189e5b310c/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_DICOMsegFiles.tar.lz4		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/7e6fa9a5-c466-4ffe-9b05-78189e5b310c/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_OutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/7e6fa9a5-c466-4ffe-9b05-78189e5b310c/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_UsageMetrics.lz4	dcm2niix	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/7e6fa9a5-c466-4ffe-9b05-78189e5b310c/call-downloadDicomAndConvertAndInferenceTotalSegmentator/downloadDicomAndConvertAndInferenceTotalSegmentatorOutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/7e6fa9a5-c466-4ffe-9b05-78189e5b310c/call-downloadDicomAndConvertAndInferenceTotalSegmentator/inferenceUsageMetrics.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/7e6fa9a5-c466-4ffe-9b05-78189e5b310c/call-dicomsegAndRadiomicsSR/pyradiomicsRadiomicsFeatures.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/nlstS5cmdUrls/batch_57.csv	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/7e6fa9a5-c466-4ffe-9b05-78189e5b310c/call-dicomsegAndRadiomicsSR/structuredReportsDICOM.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/7e6fa9a5-c466-4ffe-9b05-78189e5b310c/call-dicomsegAndRadiomicsSR/structuredReportsJSON.tar.lz4	
batch58		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/81b4ad7c-f2fa-42d8-9efd-d09922987b73/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_DICOMsegFiles.tar.lz4		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/81b4ad7c-f2fa-42d8-9efd-d09922987b73/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_OutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/81b4ad7c-f2fa-42d8-9efd-d09922987b73/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_UsageMetrics.lz4	dcm2niix	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/81b4ad7c-f2fa-42d8-9efd-d09922987b73/call-downloadDicomAndConvertAndInferenceTotalSegmentator/downloadDicomAndConvertAndInferenceTotalSegmentatorOutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/81b4ad7c-f2fa-42d8-9efd-d09922987b73/call-downloadDicomAndConvertAndInferenceTotalSegmentator/inferenceUsageMetrics.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/81b4ad7c-f2fa-42d8-9efd-d09922987b73/call-dicomsegAndRadiomicsSR/pyradiomicsRadiomicsFeatures.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/nlstS5cmdUrls/batch_58.csv	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/81b4ad7c-f2fa-42d8-9efd-d09922987b73/call-dicomsegAndRadiomicsSR/structuredReportsDICOM.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/81b4ad7c-f2fa-42d8-9efd-d09922987b73/call-dicomsegAndRadiomicsSR/structuredReportsJSON.tar.lz4	
